vowel,word,trial,time_index,v_time,time_abs,F1,F2,F3
ø,bleu,1,1,0,2.7857606945187645,434.0940009419037,1670.4108806697943,1941.5809443168753
ø,bleu,1,2,0.010154157641109643,2.795914852159874,447.79993715977275,1496.7038175985633,2309.459936820874
ø,bleu,1,3,0.020308315282219287,2.806069009800984,458.04403528525336,1502.1431279212734,2409.68504737204
ø,bleu,1,4,0.03046247292332893,2.8162231674420934,474.9189022875625,1495.4288296539116,2439.8108898496075
ø,bleu,1,5,0.04061663056443857,2.826377325083203,477.9828092760835,1531.3070646095969,2436.011868220992
ø,bleu,1,6,0.050770788205548215,2.836531482724313,479.3012072329519,1527.2600308163187,2433.216392786483
ø,bleu,1,7,0.06092494584665786,2.8466856403654224,477.11792376568326,1508.4753585890355,2431.8702912647395
ø,bleu,1,8,0.0710791034877675,2.856839798006532,491.4695532473752,1496.4529476397458,2415.827929076829
ø,bleu,1,9,0.08123326112887715,2.866993955647642,487.5721624301625,1480.822970924148,2420.961816560819
ø,bleu,1,10,0.0913874187699868,2.8771481132887513,496.05439359203194,1510.6320387696828,2466.257373721749
ø,bleu,2,1,0,4.052099058875234,437.70693909114414,1608.1974878796193,2297.8355778253203
ø,bleu,2,2,0.012073349069459659,4.064172407944693,454.4039837300404,1575.9627117477658,2369.69307573278
ø,bleu,2,3,0.024146698138919318,4.076245757014153,495.74787559884203,1552.4435487518865,2331.27503764518
ø,bleu,2,4,0.03622004720837898,4.088319106083612,520.8643633313767,1526.100399552152,2313.417683634486
ø,bleu,2,5,0.048293396277838636,4.100392455153072,527.3212491385573,1513.6986360549358,2323.524974845623
ø,bleu,2,6,0.060366745347298294,4.112465804222532,516.3180970866738,1519.6663857059482,2332.4846646270594
ø,bleu,2,7,0.07244009441675796,4.124539153291992,524.7023187721253,1524.6235113826328,2337.860757699104
ø,bleu,2,8,0.08451344348621762,4.1366125023614515,517.6129619789817,1529.5075737481595,2354.0480618107754
ø,bleu,2,9,0.09658679255567727,4.148685851430911,484.8593261079644,1548.9781603909862,2346.6197988867348
ø,bleu,2,10,0.10866014162513693,4.160759200500371,484.55813931999967,1584.4182488621464,2385.9664573694618
ø,bleu,3,1,0,5.242983220306032,433.4501753016576,1493.2203870537057,2291.0425101511155
ø,bleu,3,2,0.009243828788723738,5.252227049094755,444.9095312709474,1458.5279354576544,2263.4508775371537
ø,bleu,3,3,0.018487657577447476,5.261470877883479,470.5036095144192,1423.2699752539195,2276.181203543019
ø,bleu,3,4,0.027731486366171215,5.270714706672203,504.30883842729537,1396.1836503669572,2265.7435569741997
ø,bleu,3,5,0.03697531515489495,5.279958535460927,521.2042107656451,1380.0910743629809,2247.4490143592957
ø,bleu,3,6,0.04621914394361869,5.28920236424965,523.3537294122962,1388.8079506690417,2274.047099174643
ø,bleu,3,7,0.05546297273234243,5.298446193038374,526.0193192223278,1440.3299591566133,2276.595797201984
ø,bleu,3,8,0.06470680152106617,5.307690021827098,517.7724839396353,1452.388245841154,2300.37003121167
ø,bleu,3,9,0.0739506303097899,5.316933850615822,498.2848164117598,1409.9206483126889,2286.084227532644
ø,bleu,3,10,0.08319445909851364,5.3261776794045455,491.524185949765,1376.4419754610785,2278.9193226883226
e,fée,1,1,0,8.15061350728797,465.0468021137367,1950.139116100694,2748.6515819654023
e,fée,1,2,0.012345538171106321,8.162959045459075,447.38873208230933,1426.5743368128383,1964.6634204384322
e,fée,1,3,0.024691076342212643,8.175304583630183,456.55625435153604,1532.4032528870193,1927.5472993190997
e,fée,1,4,0.037036614513318966,8.187650121801289,459.6893811627573,1895.8671174777978,1986.8531966843145
e,fée,1,5,0.049382152684425286,8.199995659972394,465.16995281264883,1938.704466437499,2239.6275884227407
e,fée,1,6,0.061727690855531606,8.212341198143502,477.1232490138448,1977.2869701198647,2283.8535156153957
