vowel,word,trial,time_index,v_time,time_abs,F1,F2,F3
u,тюк,3,10,0.07000000000000028,14.26,294.5533423917543,921.3339642749435,2381.1919119374106
ɵ,лёд,1,1,0,15.85,420.38596448265764,1813.144126473972,2453.3760625128575
ɵ,лёд,1,2,0.02222222222222234,15.872222222222222,411.53008780670245,1443.2938121514435,2411.7750862786124
ɵ,лёд,1,3,0.04444444444444468,15.894444444444444,405.5340039770495,1150.683881485575,2448.1395274708652
ɵ,лёд,1,4,0.06666666666666703,15.916666666666666,392.9076537835605,975.4559749069624,2584.797955552244
ɵ,лёд,1,5,0.08888888888888936,15.938888888888888,404.8397907909529,962.1714120366705,2598.4923808450503
ɵ,лёд,1,6,0.1111111111111117,15.961111111111112,423.5488691944724,980.0255486551827,2618.134947746908
ɵ,лёд,1,7,0.13333333333333405,15.983333333333334,462.95765331713477,1157.6001070652326,2566.579869796052
ɵ,лёд,1,8,0.1555555555555564,16.005555555555556,487.80535208677065,1410.8089812822411,2747.9690595874013
ɵ,лёд,1,9,0.17777777777777873,16.02777777777778,432.78769986641885,1549.089751798738,2786.4019563106194
ɵ,лёд,1,10,0.20000000000000107,16.05,346.85871556821445,1575.41764025444,2801.1034637370267
ɵ,лёд,2,1,0,17.08,410.0212631049811,1643.9359213845842,2473.645468193746
ɵ,лёд,2,2,0.025555555555555602,17.105555555555554,402.6891283046723,1391.8653208238027,2469.2647761170792
ɵ,лёд,2,3,0.051111111111111204,17.13111111111111,395.31488483468223,1060.6524257539174,2601.395123091232
ɵ,лёд,2,4,0.0766666666666668,17.156666666666666,380.3935888890535,961.2843011708828,2552.997112725549
ɵ,лёд,2,5,0.10222222222222241,17.182222222222222,380.5262094810135,960.3743730261026,2572.419493008621
ɵ,лёд,2,6,0.12777777777777802,17.207777777777775,388.9477312504117,1006.391673867714,2440.9651445231034
ɵ,лёд,2,7,0.1533333333333336,17.23333333333333,397.80020721576943,1158.636761039325,2555.049149254741
ɵ,лёд,2,8,0.1788888888888892,17.258888888888887,421.49678603960433,1363.8346677080824,2791.8198037854604
ɵ,лёд,2,9,0.20444444444444482,17.284444444444443,395.9060502280409,1519.5874179210364,2800.8105200139466
ɵ,лёд,2,10,0.23000000000000043,17.31,333.8904844703481,1681.1399505287477,2867.3621791291403
ɵ,лёд,3,1,0,18.38,413.6525355631539,1611.17676856719,2449.4393922958416
ɵ,лёд,3,2,0.022222222222222143,18.40222222222222,407.5859645544113,1399.1724808788638,2472.908570940873
ɵ,лёд,3,3,0.04444444444444429,18.424444444444443,394.0122766262309,1152.2602500302673,2634.716037336448
ɵ,лёд,3,4,0.06666666666666643,18.446666666666665,392.37434179659994,1045.590692466192,2532.4619515295035
ɵ,лёд,3,5,0.08888888888888857,18.468888888888888,404.18127590658395,1067.389782194151,2486.233444287626
ɵ,лёд,3,6,0.11111111111111072,18.49111111111111,426.24808613625095,1141.770102609482,2607.2758277178004
ɵ,лёд,3,7,0.13333333333333286,18.513333333333332,441.3377648265959,1274.9216361190768,2590.5851213629167
ɵ,лёд,3,8,0.155555555555555,18.535555555555554,445.79457919258505,1427.8398398318905,2766.4490334440443
ɵ,лёд,3,9,0.17777777777777715,18.557777777777776,406.45572432677443,1525.4726543672023,2769.5267683411694
ɵ,лёд,3,10,0.1999999999999993,18.58,332.2133448604273,1590.933890995524,2927.3553512945396
o,нос,1,1,0,20.56,393.5854226932718,1199.2613443483106,2522.2609576099912
o,нос,1,2,0.024444444444444713,20.584444444444443,420.65321458957897,1095.9303696292725,2452.7118199693027
o,нос,1,3,0.048888888888889426,20.608888888888888,432.35401545986065,915.5860954891169,2458.674967986766
o,нос,1,4,0.07333333333333414,20.633333333333333,438.02747841449616,868.8397299110209,2459.6391460012974
o,нос,1,5,0.09777777777777885,20.657777777777778,446.155727994331,868.0100757908584,2469.5187672776924
o,нос,1,6,0.12222222222222356,20.682222222222222,455.67267832786393,948.2398727254391,2533.357691812636
o,нос,1,7,0.14666666666666828,20.706666666666667,492.254302194677,1086.7260799727837,2594.988446185125
o,нос,1,8,0.171111111111113,20.73111111111111,369.59997838189236,1095.5473103703987,2383.3776957549962
o,нос,1,9,0.1955555555555577,20.755555555555556,265.6138480709021,1455.8673687244316,2823.4698971167236
o,нос,1,10,0.22000000000000242,20.78,867.3595374244061,1655.6108723066386,3009.7322031462795
o,нос,2,1,0,21.88,460.929327332264,1287.886124011321,2407.2040824553737
o,нос,2,2,0.023333333333333428,21.903333333333332,450.72731824509435,1122.294028548926,2500.1327881423326
o,нос,2,3,0.046666666666666856,21.926666666666666,424.4231476593432,919.4380410701766,2489.0513848966507
o,нос,2,4,0.07000000000000028,21.95,399.46727518933676,889.3069110186117,2471.024596082735
o,нос,2,5,0.09333333333333371,21.973333333333333,400.92178486706115,931.9817586033314,2473.033253681339
o,нос,2,6,0.11666666666666714,21.996666666666666,422.5849999431121,974.5518794599328,2451.119550763797
o,нос,2,7,0.14000000000000057,22.02,451.4567671416594,1209.2550962646621,2584.9034230786465
o,нос,2,8,0.163333333333334,22.043333333333333,465.93323636602645,1422.5881258269367,2737.709962069239
o,нос,2,9,0.18666666666666742,22.066666666666666,380.4299863253913,1385.2388945855628,2761.6794340915044
o,нос,2,10,0.21000000000000085,22.09,277.0288264861582,1473.8020539864383,2726.2748555917105
o,нос,3,1,0,23.19,378.6961407397595,1175.000369216461,2477.246542728648
o,нос,3,2,0.02111111111111086,23.211111111111112,403.63416531368193,1029.7440394794698,2481.0351939708457
o,нос,3,3,0.04222222222222172,23.232222222222223,409.4269368858607,955.6897990793183,2521.3526380879007
o,нос,3,4,0.06333333333333258,23.253333333333334,413.3916171033295,884.2833834033229,2530.359462909857
o,нос,3,5,0.08444444444444343,23.274444444444445,456.1254107969609,791.5035578198851,2548.933957808606
o,нос,3,6,0.10555555555555429,23.295555555555556,413.9113819658867,947.3965554385217,2461.1713780359332
o,нос,3,7,0.12666666666666515,23.316666666666666,425.4774017055637,1048.5622665881976,2477.5341541117186
o,нос,3,8,0.147777777777776,23.337777777777777,427.23657961567835,1266.2193591740252,2466.5687641065115
o,нос,3,9,0.16888888888888687,23.358888888888888,366.34547965753063,1338.6977552254687,2544.137060599017
o,нос,3,10,0.18999999999999773,23.38,229.98801356599867,1457.7338623752328,2512.803935056476
ɵ,вёл,1,1,0,25.18,355.21362812085846,1565.749413956423,2380.8207452291226
ɵ,вёл,1,2,0.0062825278017023655,25.1862825278017,369.2742417294581,1523.3190260863532,2356.1005715793267
ɵ,вёл,1,3,0.012565055603404731,25.192565055603403,385.29623845551384,1522.4426131246105,2340.565690778906
ɵ,вёл,1,4,0.018847583405107095,25.198847583405108,400.0796077609095,1502.1852059980433,2368.383290534396
ɵ,вёл,1,5,0.025130111206809462,25.20513011120681,415.5209648410702,1440.2268725596768,2381.69512680708
ɵ,вёл,1,6,0.03141263900851183,25.21141263900851,427.96055330625336,1383.088956169089,2392.4225962310775
ɵ,вёл,1,7,0.03769516681021419,25.217695166810213,434.3321280820503,1354.303339858133,2412.631372521595
ɵ,вёл,1,8,0.04397769461191656,25.223977694611918,443.83718895451085,1310.574948742618,2432.4068271632814
ɵ,вёл,1,9,0.050260222413618924,25.23026022241362,452.376140624134,1221.4525751077617,2419.8450758851195
ɵ,вёл,1,10,0.05654275021532129,25.23654275021532,454.66295451157816,1157.5675620755405,2405.6868673140084
ɵ,вёл,2,1,0,26.49,404.14363970961233,1564.0761738888223,2403.2092687665154
ɵ,вёл,2,2,0.0066666666666669195,26.496666666666666,418.66775846443517,1564.3093135918878,2480.143403358636
ɵ,вёл,2,3,0.013333333333333839,26.503333333333334,432.9081300529059,1526.0150093624395,2516.41668713306
ɵ,вёл,2,4,0.02000000000000076,26.509999999999998,452.5479120415277,1498.6803818466883,2522.491267075263
ɵ,вёл,2,5,0.026666666666667678,26.516666666666666,466.5112551732325,1446.4055163133796,2465.5978354111544
ɵ,вёл,2,6,0.033333333333334596,26.523333333333333,470.63827204088494,1370.1520616003766,2438.456379956921
ɵ,вёл,2,7,0.04000000000000152,26.53,481.7247512420657,1322.5975325530687,2455.32921443184
ɵ,вёл,2,8,0.04666666666666844,26.536666666666665,493.14576004369917,1322.2602546160754,2485.556815986402
ɵ,вёл,2,9,0.053333333333335356,26.543333333333333,500.2909762937675,1263.4029259774018,2465.7810225883914
ɵ,вёл,2,10,0.060000000000002274,26.55,501.84427906909684,1138.741689048815,2402.0194046262013
ɵ,вёл,3,1,0,27.8,425.30207066833873,1549.1491235636206,2368.959466675364
ɵ,вёл,3,2,0.006471215896204462,27.806471215896206,432.2740836098942,1513.5718970842647,2376.2945254909205
ɵ,вёл,3,3,0.012942431792408924,27.81294243179241,434.18026532866645,1458.401849478754,2373.607954273873
ɵ,вёл,3,4,0.019413647688613388,27.819413647688613,435.44925478215276,1417.4220492487166,2413.1754549460006
ɵ,вёл,3,5,0.025884863584817848,27.825884863584818,443.21432705166706,1393.707366508965,2421.5058366727394
ɵ,вёл,3,6,0.03235607948102231,27.832356079481023,449.82835409432136,1367.280379905332,2418.28260925549
ɵ,вёл,3,7,0.038827295377226775,27.83882729537723,453.6036621192087,1325.2972433687696,2393.3259062788816
ɵ,вёл,3,8,0.045298511273431236,27.84529851127343,457.71919024062674,1283.0289062794898,2463.48255100378
ɵ,вёл,3,9,0.051769727169635696,27.851769727169636,456.78003538657157,1224.5265408800335,2511.90579263894
ɵ,вёл,3,10,0.058240943065840156,27.85824094306584,450.1545465518007,1178.8510097157646,2531.144378944134
e,фея,1,1,0,29.46,446.590822480507,2169.5371175902155,2915.7924904291667
e,фея,1,2,0.017590684616836525,29.47759068461684,429.87379576405726,2198.951142196045,3005.3612159644495
e,фея,1,3,0.03518136923367305,29.495181369233674,438.0228220908931,2221.8729224137296,3037.079831619839
e,фея,1,4,0.05277205385050958,29.51277205385051,434.5928419971792,2277.1701588684564,3030.2898939518764
e,фея,1,5,0.0703627384673461,29.530362738467346,427.6740029554747,2323.858939579571,2997.783136222312
e,фея,1,6,0.08795342308418262,29.547953423084184,420.0666215918078,2331.116516640874,3045.3856369751784
e,фея,1,7,0.10554410770101916,29.56554410770102,409.28157946669194,2311.81517434527,3068.482221925227
e,фея,1,8,0.12313479231785568,29.583134792317857,400.35063952248476,2284.901233714578,3063.3882001451675
e,фея,1,9,0.1407254769346922,29.60072547693469,396.6369586533445,2310.630878540054,3051.5468852359986
e,фея,1,10,0.15831616155152872,29.61831616155153,407.11735882303185,2373.5751774143323,3095.738265041989
e,фея,2,1,0,30.87,419.4799107538356,2145.861654548632,2751.3964392631647
e,фея,2,2,0.015922817668459526,30.88592281766846,469.51034533217114,2199.9743351203815,2884.823298858104
e,фея,2,3,0.03184563533691905,30.90184563533692,466.9491333931498,2286.5622041336505,2957.6541780460384
e,фея,2,4,0.047768453005378575,30.91776845300538,465.50206822029486,2272.531644139317,3034.739954590895
e,фея,2,5,0.0636912706738381,30.93369127067384,460.434761903906,2291.107476453277,3043.564173700796
e,фея,2,6,0.07961408834229763,30.949614088342297,451.94981621314656,2264.4888916694404,2995.0073601792374
e,фея,2,7,0.09553690601075715,30.965536906010758,438.7369583695549,2318.2965811849504,2997.9015419119605
e,фея,2,8,0.11145972367921668,30.98145972367922,424.16112180390746,2320.7351564722235,3033.711891821164
e,фея,2,9,0.1273825413476762,30.997382541347676,415.78429904385484,2307.698773382727,2997.682984319034
e,фея,2,10,0.14330535901613572,31.013305359016137,404.82727890612324,2270.108251298966,3046.5004576525007
e,фея,2,1,0,32.31,386.979894583762,2154.490368960712,3048.9669861639977
e,фея,2,2,0.019765179395880256,32.329765179395885,458.65781585669316,2281.1151485787377,3180.5926955545924
e,фея,2,3,0.03953035879176051,32.34953035879176,448.0940769707685,2225.7308775755555,3111.599097294561
e,фея,2,4,0.05929553818764077,32.36929553818764,440.145582180907,2253.950951971879,3126.5815338855004
e,фея,2,5,0.07906071758352103,32.389060717583526,431.24356569595125,2261.1145402874504,3151.592393793784
e,фея,2,6,0.09882589697940128,32.4088258969794,412.8243643668565,2272.170753931998,3142.0594087942486
e,фея,2,7,0.11859107637528155,32.428591076375284,398.7287681366616,2304.5954669236376,3160.0556141071797
e,фея,2,8,0.13835625577116178,32.448356255771166,398.825614835906,2280.579460189122,3105.5104544873147
e,фея,2,9,0.15812143516704205,32.46812143516704,411.15938715066494,2280.722953282727,3087.160515435477
e,фея,2,10,0.17788661456292232,32.487886614562925,458.49216920605085,2238.285817627157,3014.993507346585
i,мир,1,1,0,34.3,381.5116023124968,2552.7029771665266,3499.722060305049
i,мир,1,2,0.01776753728854885,34.317767537288546,383.58618472502945,2550.1529684179245,3453.4961641494
i,мир,1,3,0.0355350745770977,34.335535074577095,382.171226710975,2522.9224462429547,3425.9230050120163
i,мир,1,4,0.053302611865646554,34.353302611865644,354.574694320086,1050.0057077652177,2534.352530776697
i,мир,1,5,0.0710701491541954,34.37107014915419,376.8326490218853,2576.983729269102,3350.9301272900843
i,мир,1,6,0.08883768644274426,34.38883768644274,374.5542010022156,2618.396643150327,3264.7973134281065
i,мир,1,7,0.10660522373129311,34.40660522373129,371.12351876846833,2589.6906542995534,3189.711761456857
i,мир,1,8,0.12437276101984196,34.42437276101984,371.5620309298234,2536.8872449017454,3112.249708939199
i,мир,1,9,0.1421402983083908,34.44214029830839,377.86896116549684,2413.9021092214557,2985.778831981998
i,мир,1,10,0.15990783559693966,34.45990783559694,386.03962769713473,2267.9918602502935,2911.743612721867
i,мир,2,1,0,35.55,380.488769574566,2570.508054830677,3234.615023969241
i,мир,2,2,0.01937867397949036,35.569378673979486,379.9970774911484,2631.4665295938853,3312.7405194932726
i,мир,2,3,0.03875734795898072,35.588757347958975,382.5007933492202,2570.2828831321262,3416.400084380437
i,мир,2,4,0.058136021938471075,35.60813602193847,386.7534982008783,2574.398046401315,3423.1923959127944
i,мир,2,5,0.07751469591796144,35.62751469591796,386.0203092659182,2628.541895878484,3360.9387116501757
i,мир,2,6,0.0968933698974518,35.64689336989745,381.8974594032238,2565.9110047908302,3286.502692901727
i,мир,2,7,0.11627204387694215,35.66627204387694,381.5795005275165,2671.896914831257,3273.3115633773386
i,мир,2,8,0.1356507178564325,35.68565071785643,377.52105122508493,2612.3318118322254,3042.1711888152836
i,мир,2,9,0.15502939183592288,35.70502939183592,376.6643450354843,2362.180828425385,2891.193898786257
i,мир,2,10,0.17440806581541324,35.72440806581541,392.05572401161544,2177.3425083134416,2876.4085278405137
i,мир,3,1,0,36.91,371.1176149117758,2581.7084658750246,3479.3002023121076
i,мир,3,2,0.01677639141284399,36.926776391412844,353.39352253358413,2570.1809501450384,3583.996095291909
i,мир,3,3,0.03355278282568798,36.943552782825684,361.81332702821715,2613.5838466081323,3538.3204692202607
i,мир,3,4,0.05032917423853197,36.96032917423853,362.28298079616064,2611.3905755374612,3597.798950615886
i,мир,3,5,0.06710556565137596,36.97710556565137,370.03321616294085,2573.6346672713075,3614.130693708112
i,мир,3,6,0.08388195706421994,36.99388195706422,374.65737128947654,2562.437791583673,3564.157743784492
i,мир,3,7,0.10065834847706394,37.01065834847706,373.0054967523507,2539.5989881560686,3649.9000267603856
i,мир,3,8,0.11743473988990794,37.027434739889905,373.6540509754717,2694.54011527229,3459.5807279315995
i,мир,3,9,0.13421113130275192,37.044211131302745,374.2375578730678,2473.3757735735794,3133.207286743923
i,мир,3,10,0.1509875227155959,37.06098752271559,379.315946711056,2335.1500257360867,3018.968991977552
o,лом,1,1,0,38.80422920680857,392.5859550553865,954.0074095570452,2838.636497794149
o,лом,1,2,0.014498774138458891,38.81872798094703,428.2476715210204,918.8375914886367,3041.1710230255135
o,лом,1,3,0.028997548276917782,38.83322675508549,432.0982162637321,879.0095258556852,3042.7030819650313
o,лом,1,4,0.043496322415376674,38.84772552922395,439.73577590744003,880.8831576173403,2945.0413859257383
o,лом,1,5,0.057995096553835564,38.86222430336241,438.0611526213486,880.5946238117025,2970.988015175759
o,лом,1,6,0.07249387069229446,38.87672307750086,435.7627471859432,875.1350537100371,2977.7158679834874
o,лом,1,7,0.08699264483075335,38.89122185163932,429.99441020696224,855.5086695055696,2970.241827967284
o,лом,1,8,0.10149141896921224,38.90572062577778,415.5118418512792,837.0893930359498,2936.7669367405956
o,лом,1,9,0.11599019310767113,38.92021939991624,391.3012310907343,841.6730857578015,2703.0337011006905
o,лом,1,10,0.13048896724613002,38.9347181740547,348.2655094630893,834.7384320298705,2287.174424044271
o,лом,2,1,0,40.11,398.40098304713706,985.2606798210404,3040.1763127639592
o,лом,2,2,0.01555555555555562,40.12555555555556,399.67617985041903,942.9872110822803,3012.472957986067
o,лом,2,3,0.03111111111111124,40.14111111111111,400.58898534011837,894.2825134826406,2883.880512411337
o,лом,2,4,0.046666666666666856,40.156666666666666,403.41382384119214,856.3601060215816,2705.3056202278854
o,лом,2,5,0.06222222222222248,40.172222222222224,410.51637512406626,793.7277168412394,2575.7012372997137
o,лом,2,6,0.0777777777777781,40.187777777777775,409.9216605989042,768.0048370368955,2478.1151886220127
o,лом,2,7,0.09333333333333371,40.20333333333333,409.22079008027646,758.1609341314063,2429.764424125495
o,лом,2,8,0.10888888888888934,40.21888888888889,396.6095205156495,741.4962549921344,2335.7296651339034
o,лом,2,9,0.12444444444444495,40.23444444444444,387.6739692690302,761.5776320641064,2306.938762887012
o,лом,2,10,0.14000000000000057,40.25,360.9954848793524,876.3002827725884,2305.7744472393297
o,лом,3,1,0,41.49,451.9205480711176,1041.8377975881353,2703.221157992014
o,лом,3,2,0.01111111111111127,41.501111111111115,484.5633611034466,989.7106571433224,2941.885863541171
o,лом,3,3,0.02222222222222254,41.51222222222223,508.5085935244049,964.6716743583154,2849.919856396106
o,лом,3,4,0.03333333333333381,41.52333333333333,497.8796155682403,941.1034108488896,2769.937017351074
o,лом,3,5,0.04444444444444508,41.534444444444446,488.8931021686932,904.765808893376,2765.6344567701553
o,лом,3,6,0.055555555555556344,41.54555555555556,481.7196596363357,878.0331012497398,2745.509304479744
o,лом,3,7,0.06666666666666762,41.55666666666667,468.21189296526336,854.783922710723,2716.172620336293
o,лом,3,8,0.07777777777777889,41.56777777777778,447.7527903895355,832.666367865945,2574.256833561419
o,лом,3,9,0.08888888888889016,41.57888888888889,422.8944142087623,818.6363654070404,2502.813731660551
o,лом,3,10,0.10000000000000142,41.59,380.47051057176003,816.5938223775937,2484.0400158856646
ɵ,пёстрый,1,1,0,43.79,446.80915981588396,1728.192531607341,2444.6732377388325
ɵ,пёстрый,1,2,0.01333333333333305,43.803333333333335,454.7585496303274,1657.2577677760596,2417.301283801979
ɵ,пёстрый,1,3,0.0266666666666661,43.81666666666666,469.4612261350253,1539.2791907759047,2472.6372162891985
ɵ,пёстрый,1,4,0.03999999999999915,43.83,488.2861369326518,1509.701936200417,2577.906138526953
ɵ,пёстрый,1,5,0.0533333333333322,43.843333333333334,509.2491218734535,1445.531981967881,2611.274153157656
