vowel,word,trial,time_index,v_time,time_abs,F1,F2,F3
u,лук,1,1,0,1.07,450.00100300764484,2240.193112425477,2906.8573973626767
u,лук,1,2,0.021111111111111105,1.0911111111111111,334.71369273905225,705.9103008448136,2784.343426975407
u,лук,1,3,0.04222222222222221,1.1122222222222222,323.5005072885767,663.1719045171646,2758.4274349902794
u,лук,1,4,0.06333333333333331,1.1333333333333333,317.94711370282965,639.8189326783894,2771.4093820202133
u,лук,1,5,0.08444444444444442,1.1544444444444444,317.3467870290293,652.1029206143754,2758.7697171967147
u,лук,1,6,0.10555555555555553,1.1755555555555557,337.0649055296879,606.8482285439276,2760.0701446303055
u,лук,1,7,0.12666666666666662,1.1966666666666668,353.4830796762311,575.9639344487849,2776.769477534471
u,лук,1,8,0.14777777777777773,1.2177777777777778,244.84321672508725,580.5640796150698,2328.5876176616016
u,лук,1,9,0.16888888888888884,1.238888888888889,360.972428845686,1176.1764380013915,2482.295649715472
u,лук,1,10,0.18999999999999995,1.26,372.3077140095502,1896.007631364828,3149.808739016307
u,лук,2,1,0,2.3327684177721766,368.8034836824858,769.6454794256296,2838.0304998902598
u,лук,2,2,0.024136842469758137,2.356905260241935,358.6145641119382,760.4884231789586,2806.643635334383
u,лук,2,3,0.048273684939516275,2.381042102711693,347.7984317769087,706.906733737902,2764.5240808745903
u,лук,2,4,0.07241052740927441,2.405178945181451,317.78747578083556,655.3636880540688,2757.4241820859856
u,лук,2,5,0.09654736987903255,2.429315787651209,308.0910074914232,630.0084502309693,2689.3683277948044
u,лук,2,6,0.12068421234879069,2.4534526301209674,321.0994005370352,621.3071250766878,2600.3030010073244
u,лук,2,7,0.14482105481854882,2.4775894725907253,308.176974131971,631.131619838087,2297.092473874481
u,лук,2,8,0.16895789728830696,2.5017263150604836,477.00973661070435,2260.1740173875783,3032.1582447487203
u,лук,2,9,0.1930947397580651,2.5258631575302415,513.5562316053846,1901.2118460241184,2507.103545845656
u,лук,2,10,0.21723158222782324,2.55,546.0286612003782,1557.5098206779958,2659.0141934805642
u,лук,3,1,0,3.71,353.8086495826828,724.5421328926033,2604.413082082144
u,лук,3,2,0.013333333333333345,3.723333333333333,359.39916724113823,721.8598457138295,2780.484773913472
u,лук,3,3,0.02666666666666669,3.736666666666667,350.26282164601326,693.1012195015009,2763.3412982455593
u,лук,3,4,0.040000000000000036,3.75,334.18474470385087,665.2354090935138,2740.3044828283482
u,лук,3,5,0.05333333333333338,3.763333333333333,316.15381210517427,635.9358373675094,2674.553891593435
u,лук,3,6,0.06666666666666672,3.776666666666667,312.36208099898005,617.9072837255669,2553.217890370115
u,лук,3,7,0.08000000000000007,3.79,321.35646889277115,488.0983757040207,2473.0293537478847
u,лук,3,8,0.09333333333333341,3.8033333333333332,451.5927633921502,2024.9549753355363,3111.2724684479967
u,лук,3,9,0.10666666666666676,3.816666666666667,361.0867781152533,936.3746147854926,2338.4087719849867
u,лук,3,10,0.1200000000000001,3.83,291.6582915649901,1295.8193081708232,2378.103514855722
e,мел,1,1,0,5.22,423.8935104053016,2184.345825409232,2865.866296912408
e,мел,1,2,0.01555555555555562,5.235555555555555,437.3174857071262,2228.7598681340733,2939.6551060636143
e,мел,1,3,0.03111111111111124,5.251111111111111,441.08130389993244,2241.265869477472,2970.2331996175767
e,мел,1,4,0.046666666666666856,5.266666666666667,442.6831136832961,2171.5878623987246,2927.5605255960695
e,мел,1,5,0.06222222222222248,5.282222222222222,457.17794581431826,2124.523353799938,2874.5547386373914
e,мел,1,6,0.0777777777777781,5.297777777777778,480.32344043190164,2011.784765445559,2789.2889277594973
e,мел,1,7,0.09333333333333371,5.3133333333333335,526.2822963307258,1778.8033259557737,2630.8343117114346
e,мел,1,8,0.10888888888888934,5.328888888888889,568.7794295042131,1514.5252072677183,2589.799641338931
e,мел,1,9,0.12444444444444495,5.344444444444445,573.8450473067477,1319.7380994138578,2277.8196788847877
e,мел,1,10,0.14000000000000057,5.36,548.4621541469264,1185.0726381275765,2769.1228333320996
e,мел,2,1,0,6.505485494923393,435.63522897056436,2120.6191201431866,2859.006377712947
e,мел,2,2,0.01149452997642412,6.5169800248998175,436.1986801269845,2111.684214610061,2873.8639368651916
e,мел,2,3,0.02298905995284824,6.528474554876241,440.579260762087,2103.5495421673545,2858.47307604622
e,мел,2,4,0.03448358992927236,6.5399690848526655,453.1275457005063,2028.7877532184386,2801.558414697402
e,мел,2,5,0.04597811990569648,6.55146361482909,478.60620851273524,1889.7671213114788,2762.6605839342074
e,мел,2,6,0.0574726498821206,6.562958144805513,507.2975212179043,1656.625695833224,2665.891557838645
e,мел,2,7,0.06896717985854472,6.574452674781938,536.1722186127346,1495.4370095159509,2675.3198501650645
e,мел,2,8,0.08046170983496884,6.585947204758362,550.6395737810408,1371.2228139188294,2085.2140478756182
e,мел,2,9,0.09195623981139296,6.597441734734786,554.2109311769517,1211.0371572378508,2256.330617912099
e,мел,2,10,0.10345076978781709,6.60893626471121,543.0483771176599,1107.554115346065,2903.43925858722
e,мел,3,1,0,7.68,433.8972543361008,2094.5333104914707,2736.8461613856193
e,мел,3,2,0.01111111111111117,7.691111111111111,460.5039465938004,2111.2787256200263,2831.6354247666004
e,мел,3,3,0.02222222222222234,7.702222222222222,461.2491106827983,2088.4436418502137,2840.0695656643134
e,мел,3,4,0.03333333333333351,7.713333333333333,465.0060142192641,2000.6742777936793,2799.760564465731
e,мел,3,5,0.04444444444444468,7.724444444444444,470.7758123011428,1910.7603872670707,2757.0028204337827
e,мел,3,6,0.05555555555555585,7.735555555555556,481.71924176187315,1791.5355052967254,2731.438019566581
e,мел,3,7,0.06666666666666703,7.746666666666667,498.3272799040128,1628.8946881783218,2710.4218538767127
e,мел,3,8,0.0777777777777782,7.757777777777778,517.4947756041054,1424.5208518732513,2731.2365463430665
e,мел,3,9,0.08888888888888936,7.768888888888889,535.7145555114047,1228.4618808593723,2295.6939355282257
e,мел,3,10,0.10000000000000053,7.78,540.8285967801796,1118.9051717294578,2493.840499517127
y,тюк,1,1,0,8.97,376.48287261495085,1600.195075087491,2232.382717553873
y,тюк,1,2,0.015555555555555422,8.985555555555557,354.32518235521724,1324.8870829260306,2188.033854086525
y,тюк,1,3,0.031111111111110843,9.001111111111111,347.63121401894074,1112.6695511159453,2211.241888405676
y,тюк,1,4,0.046666666666666266,9.016666666666667,343.83393751459755,853.0841008426809,2238.4195563259163
y,тюк,1,5,0.062222222222221686,9.032222222222222,300.0173750560468,778.6841044653154,2232.237713691198
y,тюк,1,6,0.07777777777777711,9.047777777777778,290.32320067085516,708.386760473984,2265.0382690283923
y,тюк,1,7,0.09333333333333253,9.063333333333333,287.2906842441277,679.0986928485975,2264.098785514193
y,тюк,1,8,0.10888888888888795,9.078888888888889,301.5843033341699,686.8190288588462,2282.917004449577
y,тюк,1,9,0.12444444444444337,9.094444444444443,288.8426929248326,637.4800292030316,2251.797252204872
y,тюк,1,10,0.1399999999999988,9.11,315.46561698345937,1043.46272975334,2273.511383749104
y,тюк,2,1,0,10.13,348.99292477840226,1589.7727119726192,2094.899645811872
y,тюк,2,2,0.014444444444444334,10.144444444444446,333.80957902083287,1284.6859131108884,2100.8262355649804
y,тюк,2,3,0.02888888888888867,10.158888888888889,325.58724495486535,1058.9360100849792,2148.218046213491
y,тюк,2,4,0.043333333333333,10.173333333333334,323.5169793547002,891.3641043612366,2165.719233320287
y,тюк,2,5,0.05777777777777734,10.187777777777779,320.57473358102055,803.4680379893924,2157.4157173399785
y,тюк,2,6,0.07222222222222167,10.202222222222222,301.188087043983,738.4269883991865,2142.012497793417
y,тюк,2,7,0.086666666666666,10.216666666666667,283.04833674083653,679.1497277933207,2166.31519583009
y,тюк,2,8,0.10111111111111035,10.231111111111112,247.5425592860733,721.1142571017516,2130.4045561184025
y,тюк,2,9,0.11555555555555468,10.245555555555555,297.0948737644804,1732.7862038884457,2960.9475562402927
y,тюк,2,10,0.129999999999999,10.26,327.8947956996247,1261.1687479326272,2371.069162594393
y,тюк,3,1,0,11.29,325.15582061711484,1714.026135191002,2241.2779820588294
y,тюк,3,2,0.010000000000000182,11.299999999999999,321.5318181575775,1452.423958078216,2131.3754939113337
